250.000000,375.931731,484.766332,0.000000,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
500.000000,374.892631,486.277922,2.948168,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
750.000000,373.853531,487.789511,5.896336,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
1000.000000,372.814431,489.301101,8.844504,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
1250.000000,371.775331,490.812690,11.792672,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
1500.000000,370.736231,492.324280,14.740841,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
1750.000000,369.697131,493.835869,17.689009,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
2000.000000,368.658030,495.347459,20.637177,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
2250.000000,367.618930,496.859048,23.585345,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
2500.000000,366.579830,498.370638,26.533513,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
2750.000000,365.540730,499.882227,29.481681,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
3000.000000,364.501630,501.393817,32.429849,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
3250.000000,363.462530,502.905406,35.378017,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
3500.000000,362.423430,504.416996,38.326186,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
3750.000000,361.384330,505.928585,41.274354,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
4000.000000,360.345230,507.440175,44.222522,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
4250.000000,359.306130,508.951765,47.170690,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
4500.000000,358.267030,510.463354,50.118858,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
4750.000000,357.227930,511.974944,53.067026,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
5000.000000,356.188829,513.486533,56.015194,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
5250.000000,355.149729,514.998123,58.963362,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
5500.000000,354.110629,516.509712,61.911531,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
5750.000000,353.071529,518.021302,64.859699,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
6000.000000,352.032429,519.532891,67.807867,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
6250.000000,350.993329,521.044481,70.756035,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
6500.000000,349.954229,522.556070,73.704203,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
6750.000000,348.915129,524.067660,76.652371,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
7000.000000,347.876029,525.579249,79.600539,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
7250.000000,346.836929,527.090839,82.548707,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
7500.000000,345.797829,528.602428,85.496876,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
7750.000000,344.758728,530.114018,88.445044,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
8000.000000,343.719628,531.625607,91.393212,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
8250.000000,342.680528,533.137197,94.341380,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
8500.000000,341.641428,534.648786,97.289548,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
8750.000000,340.602328,536.160376,100.237716,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
9000.000000,339.563228,537.671966,103.185884,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
9250.000000,338.524128,539.183555,106.134052,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
9500.000000,337.485028,540.695145,109.082221,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
9750.000000,336.445928,542.206734,112.030389,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
10000.000000,335.406828,543.718324,114.978557,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
10250.000000,334.367728,545.229913,117.926725,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
10500.000000,333.328628,546.741503,120.874893,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
10750.000000,332.289527,548.253092,123.823061,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
11000.000000,331.250427,549.764682,126.771229,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
11250.000000,330.211327,551.276271,129.719397,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
11500.000000,329.172227,552.787861,132.667565,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
11750.000000,328.133127,554.299450,135.615734,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
12000.000000,327.094027,555.811040,138.563902,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
12250.000000,326.054927,557.322629,141.512070,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
12500.000000,325.015827,558.834219,144.460238,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
12750.000000,323.976727,560.345808,147.408406,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
13000.000000,322.937627,561.857398,150.356574,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
13250.000000,321.898527,563.368987,153.304742,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
13500.000000,320.859427,564.880577,156.252910,-1.039100,1.511590,2.948168,305.460185,587.282012,199.944134,290.264764,365.851155,51.906415
13750.000000,319.820326,566.392167,159.201079,-2.075465,-1.940945,1.995370,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
14000.000000,317.744861,564.451221,161.196449,-1.309403,-3.202437,-0.293580,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
14250.000000,316.435458,561.248784,160.902869,-0.912202,-3.206663,-0.970324,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
14500.000000,315.523256,558.042121,159.932545,-0.731304,-3.159677,-1.240145,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
14750.000000,314.791952,554.882444,158.692400,-0.619464,-3.117871,-1.396950,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
15000.000000,314.172488,551.764573,157.295450,-0.542458,-3.083794,-1.500760,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
15250.000000,313.630030,548.680779,155.794689,-0.489789,-3.058089,-1.569882,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
15500.000000,313.140241,545.622690,154.224808,-0.453890,-3.039476,-1.616137,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
15750.000000,312.686351,542.583215,152.608671,-0.429467,-3.026314,-1.647213,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
16000.000000,312.256884,539.556901,150.961457,-0.412868,-3.017139,-1.668155,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
16250.000000,311.844016,536.539762,149.293303,-0.401592,-3.010801,-1.682299,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
16500.000000,311.442425,533.528961,147.611004,-0.393933,-3.006448,-1.691867,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
16750.000000,311.048492,530.522513,145.919137,-0.388730,-3.003469,-1.698349,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
17000.000000,310.659761,527.519044,144.220788,-0.385197,-3.001435,-1.702744,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
17250.000000,310.274565,524.517609,142.518044,-0.382796,-3.000049,-1.705726,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
17500.000000,309.891769,521.517560,140.812317,-0.381164,-2.999104,-1.707752,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
17750.000000,309.510605,518.518456,139.104566,-0.380054,-2.998461,-1.709128,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
18000.000000,309.130551,515.519995,137.395438,-0.379300,-2.998023,-1.710063,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
18250.000000,308.751251,512.521972,135.685375,-0.378787,-2.997725,-1.710699,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
18500.000000,308.372464,509.524247,133.974675,-0.378437,-2.997522,-1.711132,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
18750.000000,307.994027,506.526725,132.263543,-0.378199,-2.997384,-1.711427,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
19000.000000,307.615828,503.529341,130.552115,-0.378037,-2.997290,-1.711628,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
19250.000000,307.237790,500.532052,128.840487,-0.377927,-2.997225,-1.711765,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
19500.000000,306.859863,497.534826,127.128723,-0.377852,-2.997182,-1.711858,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
19750.000000,306.482011,494.537645,125.416865,-0.377800,-2.997152,-1.711922,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
20000.000000,306.104211,491.540493,123.704943,-0.377765,-2.997131,-1.711965,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
20250.000000,305.726446,488.543362,121.992978,-0.377741,-2.997117,-1.711995,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
20500.000000,305.348704,485.546245,120.280983,-0.377725,-2.997108,-1.712015,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
20750.000000,304.970979,482.549137,118.568968,-0.377714,-2.997101,-1.712029,290.264764,365.851155,51.906415,401.949014,678.705584,135.695629
